Wavelength Global Direct Diffuse
1888 0.00013 0.00024 0.00000
1889 0.00012 0.00023 0.00000
1890 0.00011 0.00020 0.00000
1891 0.00010 0.00019 0.00000
1892 0.00008 0.00015 0.00000
1893 0.00006 0.00012 0.00000
1894 0.00005 0.00009 0.00000
1895 0.00003 0.00006 0.00000
1896 0.00002 0.00004 0.00000
1897 0.00002 0.00003 0.00000
1898 0.00001 0.00002 0.00000
1899 0.00001 0.00002 0.00000
1900 0.00001 0.00001 0.00000
1901 0.00001 0.00001 0.00000
1902 0.00001 0.00001 0.00000
1903 0.00001 0.00001 0.00000
1904 0.00001 0.00001 0.00000
1905 0.00001 0.00001 0.00000
1906 0.00001 0.00001 0.00000
1907 0.00001 0.00001 0.00000
1908 0.00001 0.00002 0.00000
1909 0.00001 0.00002 0.00000
1910 0.00002 0.00003 0.00000
1911 0.00002 0.00004 0.00000
1912 0.00003 0.00005 0.00000
1913 0.00004 0.00007 0.00000
1914 0.00005 0.00009 0.00000
1915 0.00006 0.00012 0.00000
1916 0.00008 0.00015 0.00000
1917 0.00010 0.00019 0.00000
1918 0.00013 0.00025 0.00000
1919 0.00017 0.00032 0.00001
1920 0.00020 0.00040 0.00001
1921 0.00027 0.00052 0.00001
1922 0.00034 0.00065 0.00001
1923 0.00041 0.00080 0.00001
1924 0.00049 0.00094 0.00002
1925 0.00055 0.00107 0.00002
1926 0.00063 0.00122 0.00002
1927 0.00070 0.00136 0.00002
1928 0.00078 0.00150 0.00003
1929 0.00084 0.00162 0.00003
1930 0.00096 0.00185 0.00003
1931 0.00102 0.00198 0.00003
1932 0.00116 0.00224 0.00004
1933 0.00125 0.00242 0.00004
1934 0.00144 0.00279 0.00005
1935 0.00160 0.00310 0.00005
1936 0.00185 0.00357 0.00006
1937 0.00209 0.00404 0.00007
1938 0.00237 0.00459 0.00008
1939 0.00254 0.00491 0.00008
1940 0.00289 0.00560 0.00009
1941 0.00329 0.00636 0.00011
1942 0.00365 0.00707 0.00012
1943 0.00396 0.00766 0.00013
1944 0.00419 0.00811 0.00014
1945 0.00445 0.00861 0.00014
1946 0.00530 0.01025 0.00017
1947 0.00634 0.01226 0.00021
1948 0.00720 0.01393 0.00023
1949 0.00806 0.01559 0.00026
1950 0.00869 0.01682 0.00028
1951 0.00918 0.01777 0.00030
1952 0.01019 0.01972 0.00033
1953 0.01116 0.02160 0.00036
1954 0.01181 0.02285 0.00038
1955 0.01249 0.02418 0.00040
1956 0.01304 0.02523 0.00042
1957 0.01373 0.02657 0.00044
1958 0.01455 0.02816 0.00047
1959 0.01521 0.02944 0.00049
1960 0.01595 0.03087 0.00051
1961 0.01689 0.03269 0.00054
1962 0.01764 0.03415 0.00057
1963 0.01850 0.03580 0.00059
1964 0.01983 0.03839 0.00064
1965 0.02187 0.04233 0.00070
1966 0.02304 0.04460 0.00074
1967 0.02543 0.04924 0.00081
1968 0.02724 0.05273 0.00087
1969 0.02875 0.05566 0.00092
1970 0.03061 0.05926 0.00098
1971 0.03167 0.06132 0.00101
1972 0.03244 0.06280 0.00104
1973 0.03181 0.06160 0.00101
1974 0.03317 0.06423 0.00106
1975 0.03417 0.06617 0.00109
1976 0.03458 0.06695 0.00110
1977 0.03462 0.06704 0.00110
1978 0.03320 0.06430 0.00105
1979 0.03556 0.06887 0.00113
1980 0.03474 0.06728 0.00110
1981 0.03544 0.06863 0.00112
1982 0.03617 0.07005 0.00115
1983 0.03657 0.07083 0.00116
1984 0.03667 0.07103 0.00116
1985 0.03706 0.07177 0.00117
1986 0.03682 0.07131 0.00116
1987 0.03719 0.07204 0.00117
1988 0.03855 0.07466 0.00122
1989 0.03924 0.07600 0.00124
1990 0.03965 0.07681 0.00125
1991 0.04040 0.07825 0.00127
1992 0.04084 0.07911 0.00128
1993 0.04058 0.07862 0.00127
1994 0.04178 0.08094 0.00131
1995 0.04336 0.08401 0.00136
1996 0.04430 0.08582 0.00139
1997 0.04454 0.08630 0.00139
1998 0.04486 0.08692 0.00140
1999 0.04719 0.09143 0.00148
2000 0.04851 0.09399 0.00152
2001 0.04990 0.09669 0.00156
2002 0.05167 0.10012 0.00161
2003 0.05049 0.09782 0.00157
2004 0.05063 0.09810 0.00158
2005 0.05165 0.10009 0.00161
2006 0.05046 0.09778 0.00157
2007 0.05193 0.10062 0.00161
2008 0.05205 0.10087 0.00162
2009 0.05170 0.10019 0.00160
2010 0.05180 0.10038 0.00161
2011 0.05187 0.10053 0.00161
2012 0.05195 0.10069 0.00161
2013 0.05197 0.10072 0.00161
2014 0.05108 0.09900 0.00158
2015 0.05149 0.09981 0.00159
2016 0.05145 0.09973 0.00159
2017 0.05092 0.09870 0.00157
2018 0.05128 0.09940 0.00158
2019 0.05074 0.09836 0.00156
2020 0.05021 0.09733 0.00154
2021 0.04837 0.09376 0.00149
2022 0.05012 0.09715 0.00154
2023 0.05010 0.09712 0.00154
2024 0.05009 0.09711 0.00154
2025 0.04966 0.09627 0.00152
2026 0.05013 0.09719 0.00154
2027 0.04973 0.09642 0.00152
2028 0.04979 0.09653 0.00152
2029 0.04895 0.09492 0.00150
2030 0.04857 0.09417 0.00148
2031 0.04865 0.09433 0.00148
2032 0.04964 0.09625 0.00151
2033 0.04971 0.09638 0.00151
2034 0.04975 0.09647 0.00151
2035 0.04796 0.09300 0.00146
2036 0.04928 0.09557 0.00150
2037 0.04970 0.09638 0.00151
2038 0.04695 0.09104 0.00143
2039 0.04870 0.09444 0.00148
2040 0.04910 0.09522 0.00149
2041 0.04905 0.09513 0.00149
2042 0.04857 0.09420 0.00147
2043 0.04855 0.09416 0.00147
2044 0.04858 0.09422 0.00147
2045 0.04861 0.09429 0.00147
2046 0.04869 0.09443 0.00147
2047 0.04832 0.09372 0.00146
2048 0.04844 0.09395 0.00146
2049 0.04901 0.09508 0.00148
2050 0.04871 0.09450 0.00147
2051 0.04843 0.09394 0.00146
2052 0.04859 0.09427 0.00146
2053 0.04831 0.09373 0.00145
2054 0.04848 0.09405 0.00145
2055 0.04911 0.09528 0.00147
2056 0.04928 0.09561 0.00148
2057 0.04944 0.09591 0.00148
2058 0.04911 0.09528 0.00147
2059 0.04921 0.09549 0.00147
2060 0.04836 0.09384 0.00144
2061 0.04498 0.08727 0.00134
2062 0.04492 0.08716 0.00134
2063 0.04388 0.08515 0.00131
2064 0.04025 0.07809 0.00120
2065 0.04180 0.08110 0.00124
2066 0.04109 0.07973 0.00122
2067 0.04041 0.07842 0.00120
2068 0.03940 0.07646 0.00117
2069 0.03924 0.07615 0.00116
2070 0.03724 0.07228 0.00110
2071 0.03796 0.07367 0.00112
2072 0.03725 0.07230 0.00110
2073 0.03733 0.07246 0.00110
2074 0.03712 0.07205 0.00110
2075 0.03708 0.07197 0.00110
2076 0.03706 0.07193 0.00109
2077 0.03741 0.07260 0.00110
2078 0.03772 0.07321 0.00111
2079 0.03729 0.07239 0.00110
2080 0.03793 0.07363 0.00112
2081 0.03783 0.07343 0.00111
2082 0.03844 0.07461 0.00113
2083 0.03797 0.07372 0.00112
2084 0.03819 0.07413 0.00112
2085 0.03860 0.07494 0.00113
2086 0.03873 0.07519 0.00113
2087 0.03883 0.07539 0.00114
2088 0.03892 0.07556 0.00114
2089 0.03897 0.07566 0.00114
2090 0.03891 0.07554 0.00114
2091 0.03862 0.07499 0.00113
2092 0.03720 0.07224 0.00109
2093 0.03841 0.07457 0.00112
2094 0.03887 0.07547 0.00113
2095 0.03762 0.07305 0.00110
2096 0.03887 0.07548 0.00113
2097 0.03890 0.07554 0.00113
2098 0.03914 0.07601 0.00114
2099 0.03942 0.07656 0.00114
2100 0.03989 0.07746 0.00116
2101 0.03999 0.07767 0.00116
2102 0.04062 0.07889 0.00118
2103 0.04035 0.07837 0.00117
2104 0.04108 0.07979 0.00119
2105 0.04131 0.08023 0.00119
2106 0.04152 0.08064 0.00120
2107 0.04159 0.08077 0.00120
2108 0.04166 0.08092 0.00120
2109 0.04159 0.08078 0.00120
2110 0.04078 0.07921 0.00117
2111 0.04188 0.08135 0.00121
2112 0.04186 0.08131 0.00120
2113 0.04181 0.08122 0.00120
2114 0.04207 0.08173 0.00121
2115 0.04209 0.08177 0.00121
2116 0.04194 0.08147 0.00120
2117 0.04096 0.07958 0.00117
2118 0.04197 0.08154 0.00120
2119 0.04220 0.08199 0.00121
2120 0.04121 0.08006 0.00118
2121 0.04195 0.08150 0.00120
2122 0.04156 0.08074 0.00119
2123 0.04162 0.08086 0.00119
2124 0.04075 0.07917 0.00116
2125 0.04161 0.08084 0.00119
2126 0.04150 0.08065 0.00118
2127 0.04072 0.07911 0.00116
2128 0.04125 0.08016 0.00117
2129 0.04106 0.07979 0.00117
2130 0.04069 0.07908 0.00116
2131 0.04078 0.07925 0.00116
2132 0.04062 0.07893 0.00115
2133 0.04037 0.07846 0.00114
2134 0.04013 0.07799 0.00114
2135 0.04004 0.07782 0.00113
2136 0.03850 0.07481 0.00109
2137 0.03976 0.07727 0.00112
2138 0.03984 0.07742 0.00112
2139 0.03970 0.07716 0.00112
2140 0.03980 0.07736 0.00112
2141 0.03994 0.07763 0.00113
2142 0.03990 0.07756 0.00112
2143 0.03977 0.07730 0.00112
2144 0.03993 0.07762 0.00112
2145 0.03959 0.07696 0.00111
2146 0.03934 0.07646 0.00110
2147 0.03979 0.07734 0.00112
2148 0.03988 0.07753 0.00112
2149 0.03980 0.07737 0.00111
2150 0.03981 0.07739 0.00111
2151 0.03978 0.07733 0.00111
2152 0.03974 0.07725 0.00111
2153 0.03941 0.07662 0.00110
2154 0.03940 0.07660 0.00110
2155 0.03930 0.07641 0.00110
2156 0.03924 0.07630 0.00109
2157 0.03906 0.07595 0.00109
2158 0.03899 0.07582 0.00109
2159 0.03883 0.07550 0.00108
2160 0.03867 0.07518 0.00107
2161 0.03868 0.07522 0.00107
2162 0.03826 0.07440 0.00106
2163 0.03829 0.07445 0.00106
2164 0.03783 0.07357 0.00105
2165 0.03657 0.07111 0.00101
2166 0.03289 0.06395 0.00091
2167 0.03596 0.06993 0.00099
2168 0.03714 0.07223 0.00103
2169 0.03814 0.07418 0.00105
2170 0.03801 0.07392 0.00105
2171 0.03836 0.07461 0.00106
2172 0.03820 0.07429 0.00105
2173 0.03827 0.07444 0.00105
2174 0.03808 0.07406 0.00105
2175 0.03806 0.07402 0.00105
2176 0.03769 0.07330 0.00104
2177 0.03733 0.07260 0.00103
2178 0.03749 0.07292 0.00103
2179 0.03604 0.07010 0.00099
2180 0.03744 0.07283 0.00103
2181 0.03727 0.07250 0.00102
2182 0.03700 0.07198 0.00101
2183 0.03604 0.07010 0.00099
2184 0.03683 0.07164 0.00101
2185 0.03690 0.07178 0.00101
2186 0.03679 0.07157 0.00100
2187 0.03674 0.07147 0.00100
2188 0.03581 0.06967 0.00098
2189 0.03556 0.06918 0.00097
2190 0.03600 0.07004 0.00098
2191 0.03654 0.07110 0.00099
2192 0.03650 0.07102 0.00099
2193 0.03650 0.07102 0.00099
2194 0.03647 0.07097 0.00099
2195 0.03640 0.07083 0.00099
2196 0.03651 0.07104 0.00099
2197 0.03640 0.07083 0.00099
2198 0.03656 0.07114 0.00099
2199 0.03654 0.07110 0.00099
2200 0.03647 0.07097 0.00099
2201 0.03645 0.07094 0.00098
2202 0.03648 0.07099 0.00098
2203 0.03656 0.07115 0.00099
2204 0.03665 0.07133 0.00099
2205 0.03666 0.07134 0.00099
2206 0.03534 0.06878 0.00095
2207 0.03501 0.06813 0.00094
2208 0.03647 0.07098 0.00098
2209 0.03583 0.06974 0.00096
2210 0.03696 0.07194 0.00099
2211 0.03704 0.07209 0.00099
2212 0.03702 0.07205 0.00099
2213 0.03713 0.07227 0.00099
2214 0.03710 0.07222 0.00099
2215 0.03720 0.07241 0.00100
2216 0.03697 0.07196 0.00099
2217 0.03654 0.07113 0.00098
2218 0.03713 0.07228 0.00099
2219 0.03730 0.07261 0.00100
2220 0.03733 0.07266 0.00100
2221 0.03730 0.07261 0.00099
2222 0.03723 0.07248 0.00099
2223 0.03730 0.07261 0.00099
2224 0.03727 0.07256 0.00099
2225 0.03725 0.07252 0.00099
2226 0.03665 0.07136 0.00097
2227 0.03681 0.07167 0.00098
2228 0.03697 0.07198 0.00098
2229 0.03737 0.07275 0.00099
2230 0.03715 0.07232 0.00098
2231 0.03725 0.07252 0.00099
2232 0.03731 0.07264 0.00099
2233 0.03735 0.07272 0.00099
2234 0.03734 0.07270 0.00099
2235 0.03728 0.07258 0.00098
2236 0.03715 0.07235 0.00098
2237 0.03718 0.07239 0.00098
2238 0.03690 0.07185 0.00097
2239 0.03609 0.07029 0.00095
2240 0.03663 0.07132 0.00096
2241 0.03701 0.07208 0.00097
2242 0.03692 0.07190 0.00097
2243 0.03640 0.07088 0.00096
2244 0.03664 0.07135 0.00096
2245 0.03674 0.07155 0.00096
2246 0.03670 0.07147 0.00096
2247 0.03665 0.07139 0.00096
2248 0.03575 0.06963 0.00094
2249 0.03647 0.07104 0.00095
2250 0.03634 0.07078 0.00095
2251 0.03629 0.07069 0.00095
2252 0.03635 0.07080 0.00095
2253 0.03606 0.07024 0.00094
2254 0.03515 0.06847 0.00092
2255 0.03606 0.07024 0.00094
2256 0.03581 0.06976 0.00093
2257 0.03580 0.06974 0.00093
2258 0.03588 0.06990 0.00093
2259 0.03592 0.06997 0.00093
2260 0.03576 0.06967 0.00093
2261 0.03556 0.06927 0.00092
2262 0.03559 0.06934 0.00092
2263 0.03429 0.06681 0.00089
2264 0.03558 0.06931 0.00092
2265 0.03538 0.06893 0.00092
2266 0.03495 0.06809 0.00090
2267 0.03528 0.06873 0.00091
2268 0.03528 0.06873 0.00091
2269 0.03523 0.06865 0.00091
2270 0.03509 0.06837 0.00090
2271 0.03476 0.06774 0.00090
2272 0.03510 0.06840 0.00090
2273 0.03511 0.06840 0.00090
2274 0.03501 0.06822 0.00090
2275 0.03449 0.06721 0.00089
2276 0.03487 0.06794 0.00090
2277 0.03486 0.06793 0.00089
2278 0.03480 0.06782 0.00089
2279 0.03467 0.06757 0.00089
2280 0.03450 0.06724 0.00088
2281 0.03289 0.06410 0.00084
2282 0.03388 0.06603 0.00087
2283 0.03393 0.06612 0.00087
2284 0.03386 0.06599 0.00086
2285 0.03371 0.06569 0.00086
2286 0.03379 0.06585 0.00086
2287 0.03377 0.06582 0.00086
2288 0.03357 0.06543 0.00086
2289 0.03351 0.06532 0.00085
2290 0.03347 0.06523 0.00085
2291 0.03319 0.06468 0.00084
2292 0.03329 0.06489 0.00085
2293 0.03321 0.06473 0.00084
2294 0.03164 0.06167 0.00080
2295 0.03245 0.06326 0.00082
2296 0.03233 0.06303 0.00082
2297 0.03176 0.06191 0.00080
2298 0.03244 0.06323 0.00082
2299 0.03247 0.06329 0.00082
2300 0.03236 0.06308 0.00082
2301 0.03231 0.06298 0.00082
2302 0.03243 0.06322 0.00082
2303 0.03232 0.06302 0.00082
2304 0.03217 0.06272 0.00081
2305 0.03214 0.06265 0.00081
2306 0.03210 0.06259 0.00081
2307 0.03198 0.06235 0.00080
2308 0.03191 0.06221 0.00080
2309 0.03166 0.06173 0.00080
2310 0.03158 0.06157 0.00079
2311 0.03165 0.06172 0.00079
2312 0.03149 0.06140 0.00079
2313 0.03161 0.06163 0.00079
2314 0.03139 0.06122 0.00079
2315 0.03086 0.06017 0.00077
2316 0.03128 0.06099 0.00078
2317 0.03092 0.06029 0.00077
2318 0.03277 0.06391 0.00082
2319 0.03263 0.06363 0.00081
2320 0.03292 0.06420 0.00082
2321 0.03292 0.06420 0.00082
2322 0.03292 0.06420 0.00082
2323 0.03098 0.06042 0.00077
2324 0.03185 0.06212 0.00079
2325 0.03210 0.06260 0.00080
2326 0.03147 0.06137 0.00078
2327 0.03210 0.06260 0.00080
2328 0.03229 0.06298 0.00080
2329 0.03215 0.06270 0.00080
2330 0.03210 0.06260 0.00080
2331 0.03195 0.06232 0.00079
2332 0.03210 0.06261 0.00079
2333 0.03205 0.06251 0.00079
2334 0.03200 0.06242 0.00079
2335 0.03152 0.06148 0.00078
2336 0.03176 0.06195 0.00078
2337 0.03195 0.06233 0.00079
2338 0.03176 0.06195 0.00078
2339 0.03094 0.06035 0.00076
2340 0.03181 0.06205 0.00078
2341 0.03186 0.06214 0.00078
2342 0.03186 0.06215 0.00078
2343 0.03171 0.06186 0.00078
2344 0.03161 0.06168 0.00078
2345 0.03157 0.06158 0.00077
2346 0.03161 0.06168 0.00078
2347 0.03142 0.06130 0.00077
2348 0.03137 0.06121 0.00077
2349 0.03157 0.06159 0.00077
2350 0.03132 0.06112 0.00077
2351 0.03128 0.06102 0.00076
2352 0.03079 0.06008 0.00075
2353 0.02953 0.05762 0.00072
2354 0.03031 0.05914 0.00074
2355 0.03065 0.05980 0.00075
2356 0.03055 0.05961 0.00074
2357 0.03031 0.05914 0.00074
2358 0.03031 0.05914 0.00074
2359 0.03074 0.05999 0.00075
2360 0.03074 0.05999 0.00075
2361 0.03050 0.05952 0.00074
2362 0.03055 0.05962 0.00074
2363 0.03050 0.05952 0.00074
2364 0.03060 0.05971 0.00074
2365 0.03050 0.05953 0.00074
2366 0.03055 0.05962 0.00074
2367 0.03055 0.05962 0.00074
2368 0.03041 0.05934 0.00074
2369 0.03012 0.05877 0.00073
2370 0.02987 0.05830 0.00072
2371 0.03021 0.05897 0.00073
2372 0.03021 0.05897 0.00073
2373 0.03012 0.05878 0.00073
2374 0.02866 0.05594 0.00069
2375 0.02963 0.05784 0.00071
2376 0.03012 0.05878 0.00072
2377 0.03002 0.05859 0.00072
2378 0.02992 0.05841 0.00072
2379 0.03002 0.05860 0.00072
2380 0.02992 0.05841 0.00072
2381 0.02983 0.05822 0.00072
2382 0.02992 0.05841 0.00072
2383 0.02847 0.05558 0.00068
2384 0.02842 0.05548 0.00068
2385 0.02866 0.05596 0.00069
2386 0.02886 0.05633 0.00069
2387 0.02842 0.05549 0.00068
2388 0.02920 0.05700 0.00070
2389 0.02910 0.05681 0.00069
2390 0.02929 0.05719 0.00070
2391 0.02925 0.05710 0.00070
2392 0.02920 0.05700 0.00070
2393 0.02886 0.05634 0.00069
2394 0.02925 0.05710 0.00070
2395 0.02896 0.05653 0.00069
2396 0.02896 0.05653 0.00069
2397 0.02910 0.05682 0.00069
2398 0.02891 0.05644 0.00069
2399 0.02896 0.05654 0.00069
2400 0.02871 0.05607 0.00068
2401 0.02876 0.05616 0.00068
2402 0.02891 0.05645 0.00068
2403 0.02871 0.05607 0.00068
2404 0.02867 0.05597 0.00068
2405 0.02886 0.05635 0.00068
2406 0.02842 0.05550 0.00067
2407 0.02857 0.05579 0.00067
2408 0.02862 0.05588 0.00067
2409 0.02852 0.05570 0.00067
2410 0.02852 0.05570 0.00067
2411 0.02857 0.05579 0.00067
2412 0.02852 0.05570 0.00067
2413 0.02842 0.05551 0.00067
2414 0.02741 0.05353 0.00064
2415 0.02741 0.05353 0.00064
2416 0.02639 0.05154 0.00062
2417 0.02755 0.05381 0.00065
2418 0.02779 0.05429 0.00065
2419 0.02799 0.05467 0.00066
2420 0.02770 0.05410 0.00065
2421 0.02794 0.05457 0.00065
2422 0.02784 0.05438 0.00065
2423 0.02765 0.05401 0.00065
2424 0.02775 0.05420 0.00065
2425 0.02746 0.05363 0.00064
2426 0.02779 0.05429 0.00065
2427 0.02750 0.05373 0.00064
2428 0.02750 0.05373 0.00064
2429 0.02770 0.05411 0.00064
2430 0.02750 0.05373 0.00064
2431 0.02746 0.05364 0.00064
2432 0.02765 0.05402 0.00064
2433 0.02760 0.05392 0.00064
2434 0.02702 0.05279 0.00063
2435 0.02673 0.05222 0.00062
2436 0.02746 0.05364 0.00064
2437 0.02731 0.05336 0.00063
2438 0.02663 0.05203 0.00062
2439 0.02736 0.05345 0.00063
2440 0.02731 0.05336 0.00063
2441 0.02702 0.05279 0.00062
2442 0.02717 0.05308 0.00063
2443 0.02717 0.05308 0.00063
2444 0.02702 0.05280 0.00062
2445 0.02712 0.05299 0.00062
2446 0.02634 0.05147 0.00061
2447 0.02639 0.05157 0.00061
2448 0.02634 0.05148 0.00061
2449 0.02634 0.05148 0.00061
2450 0.02654 0.05186 0.00061
2451 0.02610 0.05100 0.00060
2452 0.02610 0.05101 0.00060
2453 0.02649 0.05176 0.00061
2454 0.02639 0.05157 0.00060
2455 0.02615 0.05110 0.00060
2456 0.02610 0.05101 0.00060
2457 0.02523 0.04931 0.00058
2458 0.02630 0.05139 0.00060
2459 0.02644 0.05167 0.00060
2460 0.02630 0.05139 0.00060
2461 0.02625 0.05130 0.00060
2462 0.02634 0.05149 0.00060
2463 0.02620 0.05120 0.00060
2464 0.02634 0.05149 0.00060
2465 0.02615 0.05111 0.00060
2466 0.02596 0.05073 0.00059
2467 0.02610 0.05102 0.00059
2468 0.02610 0.05102 0.00059
2469 0.02601 0.05083 0.00059
2470 0.02489 0.04865 0.00056
2471 0.02591 0.05064 0.00059
2472 0.02581 0.05045 0.00059
2473 0.02581 0.05046 0.00058
2474 0.02538 0.04960 0.00057
2475 0.02591 0.05065 0.00059
2476 0.02562 0.05008 0.00058
2477 0.02596 0.05074 0.00059
2478 0.02586 0.05055 0.00058
2479 0.02484 0.04857 0.00056
2480 0.02518 0.04923 0.00057
2481 0.02484 0.04857 0.00056
2482 0.02504 0.04895 0.00056
2483 0.02436 0.04762 0.00055
2484 0.02547 0.04980 0.00057
2485 0.02538 0.04961 0.00057
2486 0.02518 0.04923 0.00057
2487 0.02392 0.04677 0.00054
2488 0.02518 0.04924 0.00057
2489 0.02518 0.04924 0.00057
2490 0.02533 0.04952 0.00057
2491 0.02509 0.04905 0.00056
2492 0.02518 0.04924 0.00056
2493 0.02480 0.04848 0.00055
2494 0.02518 0.04924 0.00056
2495 0.02489 0.04867 0.00056
2496 0.02475 0.04839 0.00055
2497 0.02494 0.04877 0.00056
2498 0.02475 0.04839 0.00055
2499 0.02489 0.04868 0.00056
2500 0.02480 0.04849 0.00055
2501 0.02485 0.04858 0.00055
2502 0.02499 0.04887 0.00056
2503 0.02475 0.04840 0.00055
2504 0.02455 0.04802 0.00055
2505 0.02480 0.04849 0.00055
2506 0.02475 0.04840 0.00055
2507 0.02460 0.04811 0.00055
2508 0.02422 0.04736 0.00054
2509 0.02412 0.04717 0.00053
2510 0.02412 0.04717 0.00053
2511 0.02426 0.04745 0.00054
2512 0.02426 0.04746 0.00054
2513 0.02426 0.04746 0.00054
2514 0.02422 0.04736 0.00054
2515 0.02407 0.04708 0.00053
2516 0.02436 0.04765 0.00054
2517 0.02412 0.04718 0.00053
2518 0.02373 0.04642 0.00052
2519 0.02417 0.04727 0.00053
2520 0.02412 0.04718 0.00053
2521 0.02417 0.04727 0.00053
2522 0.02407 0.04708 0.00053
2523 0.02402 0.04699 0.00053
2524 0.02393 0.04680 0.00053
2525 0.02402 0.04699 0.00053
2526 0.02397 0.04690 0.00053
2527 0.02378 0.04652 0.00052
2528 0.02388 0.04671 0.00052
2529 0.02383 0.04662 0.00052
2530 0.02383 0.04662 0.00052
2531 0.02388 0.04671 0.00052
2532 0.02388 0.04671 0.00052
2533 0.02364 0.04624 0.00052
2534 0.02378 0.04652 0.00052
2535 0.02349 0.04596 0.00051
2536 0.02359 0.04615 0.00051
2537 0.02335 0.04567 0.00051
2538 0.02364 0.04624 0.00051
2539 0.02320 0.04539 0.00051
2540 0.02320 0.04539 0.00050
2541 0.02330 0.04558 0.00051
2542 0.02233 0.04369 0.00049
2543 0.02320 0.04539 0.00050
2544 0.02325 0.04549 0.00050
2545 0.02339 0.04577 0.00051
2546 0.02339 0.04577 0.00051
2547 0.02276 0.04454 0.00049
2548 0.02291 0.04483 0.00050
2549 0.02325 0.04549 0.00050
2550 0.02306 0.04511 0.00050
2551 0.02277 0.04455 0.00049
2552 0.02301 0.04502 0.00050
2553 0.02267 0.04436 0.00049
2554 0.02306 0.04512 0.00050
2555 0.02296 0.04493 0.00050
2556 0.02272 0.04445 0.00049
2557 0.02233 0.04370 0.00048
2558 0.02286 0.04474 0.00049
2559 0.02286 0.04474 0.00049
2560 0.02243 0.04389 0.00048
2561 0.02267 0.04436 0.00049
2562 0.02262 0.04427 0.00049
2563 0.02272 0.04446 0.00049
2564 0.02267 0.04437 0.00049
2565 0.02233 0.04370 0.00048
2566 0.02248 0.04399 0.00048
2567 0.02194 0.04294 0.00047
2568 0.02262 0.04427 0.00048
2569 0.02238 0.04380 0.00048
2570 0.02238 0.04380 0.00048
2571 0.02238 0.04380 0.00048
2572 0.02248 0.04399 0.00048
2573 0.02243 0.04390 0.00048
2574 0.02228 0.04361 0.00048
2575 0.02223 0.04352 0.00047
2576 0.02248 0.04399 0.00048
2577 0.02243 0.04390 0.00048
2578 0.02214 0.04333 0.00047
2579 0.02233 0.04371 0.00047
2580 0.02219 0.04343 0.00047
2581 0.02209 0.04324 0.00047
2582 0.02180 0.04267 0.00046
2583 0.02175 0.04258 0.00046
2584 0.02160 0.04229 0.00046
2585 0.02136 0.04182 0.00045
2586 0.02054 0.04021 0.00043
2587 0.02199 0.04305 0.00047
2588 0.02189 0.04286 0.00046
2589 0.02185 0.04277 0.00046
2590 0.02175 0.04258 0.00046
2591 0.02180 0.04268 0.00046
2592 0.02185 0.04277 0.00046
2593 0.02136 0.04182 0.00045
2594 0.02175 0.04258 0.00046
2595 0.02165 0.04239 0.00046
2596 0.02170 0.04249 0.00046
2597 0.02131 0.04173 0.00045
2598 0.02165 0.04240 0.00046
2599 0.02165 0.04240 0.00046
2600 0.02127 0.04164 0.00045
