Wavelength Global Direct Diffuse
1886 0.00000 0.00000 0.00000
1887 0.00000 0.00000 0.00000
1888 0.00000 0.00000 0.00000
1889 0.00000 0.00000 0.00000
1890 0.00000 0.00000 0.00000
1891 0.00000 0.00000 0.00000
1892 0.00000 0.00000 0.00000
1893 0.00000 0.00000 0.00000
1894 0.00000 0.00000 0.00000
1895 0.00000 0.00000 0.00000
1896 0.00000 0.00000 0.00000
1897 0.00000 0.00000 0.00000
1898 0.00000 0.00000 0.00000
1899 0.00000 0.00000 0.00000
1900 0.00000 0.00000 0.00000
1901 0.00000 0.00000 0.00000
1902 0.00000 0.00000 0.00000
1903 0.00000 0.00000 0.00000
1904 0.00000 0.00000 0.00000
1905 0.00000 0.00000 0.00000
1906 0.00000 0.00000 0.00000
1907 0.00000 0.00000 0.00000
1908 0.00000 0.00000 0.00000
1909 0.00000 0.00000 0.00000
1910 0.00000 0.00000 0.00000
1911 0.00000 0.00000 0.00000
1912 0.00000 0.00000 0.00000
1913 0.00000 0.00000 0.00000
1914 0.00000 0.00000 0.00000
1915 0.00000 0.00000 0.00000
1916 0.00000 0.00000 0.00000
1917 0.00000 0.00000 0.00000
1918 0.00000 0.00000 0.00000
1919 0.00000 0.00000 0.00000
1920 0.00000 0.00000 0.00000
1921 0.00000 0.00001 0.00000
1922 0.00000 0.00001 0.00000
1923 0.00000 0.00001 0.00000
1924 0.00000 0.00002 0.00000
1925 0.00000 0.00002 0.00000
1926 0.00001 0.00003 0.00000
1927 0.00001 0.00004 0.00000
1928 0.00001 0.00005 0.00000
1929 0.00001 0.00005 0.00000
1930 0.00001 0.00006 0.00000
1931 0.00001 0.00007 0.00000
1932 0.00002 0.00009 0.00000
1933 0.00002 0.00011 0.00000
1934 0.00003 0.00014 0.00000
1935 0.00003 0.00017 0.00000
1936 0.00004 0.00021 0.00000
1937 0.00005 0.00026 0.00000
1938 0.00006 0.00033 0.00001
1939 0.00007 0.00038 0.00001
1940 0.00009 0.00048 0.00001
1941 0.00011 0.00060 0.00001
1942 0.00014 0.00072 0.00001
1943 0.00016 0.00086 0.00001
1944 0.00019 0.00099 0.00002
1945 0.00022 0.00116 0.00002
1946 0.00029 0.00151 0.00003
1947 0.00038 0.00199 0.00003
1948 0.00047 0.00246 0.00004
1949 0.00057 0.00300 0.00005
1950 0.00066 0.00347 0.00006
1951 0.00075 0.00393 0.00007
1952 0.00088 0.00461 0.00008
1953 0.00101 0.00532 0.00009
1954 0.00112 0.00588 0.00010
1955 0.00124 0.00650 0.00011
1956 0.00135 0.00706 0.00012
1957 0.00147 0.00774 0.00013
1958 0.00163 0.00853 0.00014
1959 0.00177 0.00929 0.00016
1960 0.00194 0.01017 0.00017
1961 0.00215 0.01126 0.00019
1962 0.00235 0.01233 0.00021
1963 0.00259 0.01358 0.00023
1964 0.00293 0.01538 0.00026
1965 0.00342 0.01796 0.00030
1966 0.00383 0.02009 0.00034
1967 0.00448 0.02350 0.00039
1968 0.00506 0.02655 0.00044
1969 0.00560 0.02943 0.00049
1970 0.00622 0.03269 0.00055
1971 0.00666 0.03497 0.00058
1972 0.00699 0.03672 0.00061
1973 0.00698 0.03665 0.00061
1974 0.00737 0.03872 0.00065
1975 0.00767 0.04030 0.00067
1976 0.00783 0.04115 0.00068
1977 0.00790 0.04151 0.00069
1978 0.00763 0.04010 0.00067
1979 0.00823 0.04328 0.00072
1980 0.00811 0.04261 0.00071
1981 0.00834 0.04386 0.00073
1982 0.00860 0.04519 0.00075
1983 0.00877 0.04610 0.00076
1984 0.00887 0.04663 0.00077
1985 0.00903 0.04750 0.00078
1986 0.00905 0.04758 0.00079
1987 0.00921 0.04846 0.00080
1988 0.00963 0.05064 0.00083
1989 0.00994 0.05226 0.00086
1990 0.01019 0.05361 0.00088
1991 0.01053 0.05542 0.00091
1992 0.01081 0.05688 0.00093
1993 0.01091 0.05739 0.00094
1994 0.01141 0.06005 0.00098
1995 0.01203 0.06331 0.00104
1996 0.01250 0.06576 0.00108
1997 0.01279 0.06730 0.00110
1998 0.01313 0.06910 0.00113
1999 0.01408 0.07410 0.00121
2000 0.01479 0.07784 0.00127
2001 0.01555 0.08186 0.00133
2002 0.01655 0.08712 0.00142
2003 0.01620 0.08530 0.00139
2004 0.01628 0.08573 0.00139
2005 0.01665 0.08766 0.00142
2006 0.01630 0.08583 0.00139
2007 0.01680 0.08850 0.00144
2008 0.01688 0.08888 0.00144
2009 0.01679 0.08842 0.00143
2010 0.01684 0.08872 0.00144
2011 0.01689 0.08897 0.00144
2012 0.01693 0.08922 0.00144
2013 0.01694 0.08927 0.00144
2014 0.01666 0.08777 0.00142
2015 0.01678 0.08844 0.00143
2016 0.01676 0.08832 0.00142
2017 0.01656 0.08730 0.00141
2018 0.01666 0.08780 0.00141
2019 0.01646 0.08677 0.00139
2020 0.01627 0.08575 0.00138
2021 0.01566 0.08255 0.00132
2022 0.01622 0.08549 0.00137
2023 0.01620 0.08543 0.00137
2024 0.01620 0.08542 0.00137
2025 0.01606 0.08470 0.00135
2026 0.01622 0.08556 0.00137
2027 0.01611 0.08495 0.00136
2028 0.01614 0.08512 0.00136
2029 0.01589 0.08379 0.00134
2030 0.01578 0.08322 0.00133
2031 0.01582 0.08346 0.00133
2032 0.01617 0.08529 0.00136
2033 0.01621 0.08550 0.00136
2034 0.01623 0.08565 0.00136
2035 0.01565 0.08259 0.00131
2036 0.01608 0.08484 0.00135
2037 0.01620 0.08551 0.00135
2038 0.01529 0.08072 0.00128
2039 0.01585 0.08367 0.00132
2040 0.01597 0.08430 0.00133
2041 0.01594 0.08415 0.00133
2042 0.01578 0.08330 0.00131
2043 0.01577 0.08324 0.00131
2044 0.01578 0.08333 0.00131
2045 0.01580 0.08345 0.00131
2046 0.01585 0.08367 0.00132
2047 0.01575 0.08315 0.00131
2048 0.01582 0.08352 0.00131
2049 0.01604 0.08469 0.00133
2050 0.01598 0.08439 0.00132
2051 0.01593 0.08413 0.00132
2052 0.01603 0.08465 0.00133
2053 0.01598 0.08441 0.00132
2054 0.01608 0.08494 0.00133
2055 0.01633 0.08629 0.00135
2056 0.01643 0.08682 0.00136
2057 0.01652 0.08731 0.00136
2058 0.01645 0.08693 0.00135
2059 0.01651 0.08727 0.00136
2060 0.01601 0.08461 0.00132
2061 0.01439 0.07606 0.00118
2062 0.01404 0.07419 0.00115
2063 0.01346 0.07118 0.00110
2064 0.01215 0.06424 0.00100
2065 0.01244 0.06576 0.00102
2066 0.01207 0.06379 0.00099
2067 0.01171 0.06194 0.00096
2068 0.01128 0.05966 0.00092
2069 0.01112 0.05878 0.00091
2070 0.01045 0.05524 0.00085
2071 0.01056 0.05584 0.00086
2072 0.01029 0.05442 0.00084
2073 0.01025 0.05423 0.00084
2074 0.01015 0.05368 0.00083
2075 0.01013 0.05358 0.00082
2076 0.01019 0.05394 0.00083
2077 0.01036 0.05484 0.00084
2078 0.01052 0.05566 0.00085
2079 0.01047 0.05541 0.00085
2080 0.01071 0.05666 0.00087
2081 0.01074 0.05683 0.00087
2082 0.01096 0.05802 0.00089
2083 0.01088 0.05759 0.00088
2084 0.01098 0.05812 0.00089
2085 0.01113 0.05894 0.00090
2086 0.01120 0.05928 0.00090
2087 0.01125 0.05957 0.00091
2088 0.01130 0.05981 0.00091
2089 0.01132 0.05996 0.00091
2090 0.01132 0.05992 0.00091
2091 0.01124 0.05953 0.00090
2092 0.01083 0.05738 0.00087
2093 0.01120 0.05932 0.00090
2094 0.01135 0.06012 0.00091
2095 0.01102 0.05835 0.00088
2096 0.01142 0.06047 0.00092
2097 0.01148 0.06079 0.00092
2098 0.01161 0.06153 0.00093
2099 0.01177 0.06237 0.00094
2100 0.01200 0.06359 0.00096
2101 0.01213 0.06425 0.00097
2102 0.01240 0.06569 0.00099
2103 0.01240 0.06571 0.00099
2104 0.01269 0.06724 0.00101
2105 0.01282 0.06797 0.00102
2106 0.01294 0.06859 0.00103
2107 0.01301 0.06895 0.00103
2108 0.01307 0.06930 0.00104
2109 0.01308 0.06936 0.00104
2110 0.01286 0.06819 0.00102
2111 0.01325 0.07024 0.00105
2112 0.01328 0.07041 0.00105
2113 0.01330 0.07050 0.00105
2114 0.01341 0.07111 0.00106
2115 0.01345 0.07130 0.00106
2116 0.01342 0.07119 0.00106
2117 0.01313 0.06965 0.00104
2118 0.01347 0.07147 0.00106
2119 0.01356 0.07195 0.00107
2120 0.01325 0.07029 0.00104
2121 0.01349 0.07159 0.00106
2122 0.01337 0.07094 0.00105
2123 0.01339 0.07107 0.00105
2124 0.01311 0.06956 0.00103
2125 0.01338 0.07098 0.00105
2126 0.01333 0.07074 0.00105
2127 0.01306 0.06929 0.00102
2128 0.01321 0.07009 0.00104
2129 0.01312 0.06964 0.00103
2130 0.01298 0.06889 0.00102
2131 0.01298 0.06888 0.00101
2132 0.01289 0.06843 0.00101
2133 0.01279 0.06788 0.00100
2134 0.01268 0.06734 0.00099
2135 0.01263 0.06707 0.00099
2136 0.01213 0.06439 0.00095
2137 0.01251 0.06645 0.00097
2138 0.01256 0.06670 0.00098
2139 0.01254 0.06658 0.00098
2140 0.01259 0.06688 0.00098
2141 0.01266 0.06725 0.00098
2142 0.01267 0.06731 0.00098
2143 0.01265 0.06721 0.00098
2144 0.01272 0.06759 0.00099
2145 0.01263 0.06709 0.00098
2146 0.01256 0.06672 0.00097
2147 0.01272 0.06756 0.00098
2148 0.01276 0.06780 0.00099
2149 0.01275 0.06773 0.00098
2150 0.01276 0.06782 0.00099
2151 0.01276 0.06784 0.00098
2152 0.01276 0.06784 0.00098
2153 0.01267 0.06733 0.00098
2154 0.01264 0.06717 0.00097
2155 0.01258 0.06689 0.00097
2156 0.01255 0.06671 0.00096
2157 0.01248 0.06634 0.00096
2158 0.01245 0.06620 0.00096
2159 0.01240 0.06594 0.00095
2160 0.01235 0.06568 0.00095
2161 0.01237 0.06580 0.00095
2162 0.01226 0.06518 0.00094
2163 0.01228 0.06532 0.00094
2164 0.01215 0.06464 0.00093
2165 0.01176 0.06257 0.00090
2166 0.01059 0.05633 0.00081
2167 0.01159 0.06167 0.00088
2168 0.01198 0.06373 0.00091
2169 0.01231 0.06549 0.00094
2170 0.01227 0.06527 0.00093
2171 0.01238 0.06587 0.00094
2172 0.01232 0.06555 0.00094
2173 0.01233 0.06560 0.00094
2174 0.01225 0.06519 0.00093
2175 0.01222 0.06501 0.00093
2176 0.01207 0.06425 0.00092
2177 0.01193 0.06350 0.00090
2178 0.01196 0.06366 0.00091
2179 0.01147 0.06108 0.00087
2180 0.01190 0.06334 0.00090
2181 0.01182 0.06294 0.00089
2182 0.01173 0.06243 0.00089
2183 0.01141 0.06074 0.00086
2184 0.01165 0.06203 0.00088
2185 0.01167 0.06212 0.00088
2186 0.01163 0.06192 0.00088
2187 0.01161 0.06182 0.00087
2188 0.01131 0.06025 0.00085
2189 0.01123 0.05984 0.00084
2190 0.01138 0.06059 0.00085
2191 0.01155 0.06154 0.00087
2192 0.01155 0.06153 0.00087
2193 0.01156 0.06159 0.00087
2194 0.01157 0.06164 0.00087
2195 0.01156 0.06160 0.00087
2196 0.01161 0.06187 0.00087
2197 0.01159 0.06177 0.00087
2198 0.01166 0.06213 0.00087
2199 0.01167 0.06219 0.00087
2200 0.01167 0.06218 0.00087
2201 0.01168 0.06224 0.00087
2202 0.01170 0.06238 0.00087
2203 0.01175 0.06263 0.00088
2204 0.01180 0.06292 0.00088
2205 0.01183 0.06306 0.00088
2206 0.01143 0.06094 0.00085
2207 0.01135 0.06052 0.00084
2208 0.01186 0.06322 0.00088
2209 0.01168 0.06229 0.00087
2210 0.01209 0.06444 0.00090
2211 0.01214 0.06474 0.00090
2212 0.01216 0.06487 0.00090
2213 0.01223 0.06522 0.00090
2214 0.01225 0.06532 0.00091
2215 0.01231 0.06563 0.00091
2216 0.01225 0.06535 0.00090
2217 0.01213 0.06472 0.00090
2218 0.01235 0.06587 0.00091
2219 0.01242 0.06628 0.00092
2220 0.01245 0.06643 0.00092
2221 0.01246 0.06648 0.00092
2222 0.01246 0.06646 0.00092
2223 0.01250 0.06668 0.00092
2224 0.01251 0.06674 0.00092
2225 0.01252 0.06679 0.00092
2226 0.01233 0.06582 0.00090
2227 0.01240 0.06620 0.00091
2228 0.01247 0.06657 0.00091
2229 0.01262 0.06738 0.00092
2230 0.01257 0.06707 0.00092
2231 0.01262 0.06734 0.00092
2232 0.01265 0.06754 0.00092
2233 0.01268 0.06767 0.00093
2234 0.01268 0.06771 0.00093
2235 0.01267 0.06765 0.00092
2236 0.01263 0.06746 0.00092
2237 0.01265 0.06753 0.00092
2238 0.01256 0.06704 0.00091
2239 0.01228 0.06560 0.00089
2240 0.01247 0.06658 0.00091
2241 0.01260 0.06729 0.00091
2242 0.01257 0.06712 0.00091
2243 0.01239 0.06619 0.00090
2244 0.01247 0.06663 0.00090
2245 0.01251 0.06682 0.00091
2246 0.01250 0.06676 0.00090
2247 0.01248 0.06669 0.00090
2248 0.01218 0.06507 0.00088
2249 0.01243 0.06639 0.00090
2250 0.01238 0.06616 0.00089
2251 0.01237 0.06609 0.00089
2252 0.01239 0.06619 0.00089
2253 0.01229 0.06568 0.00089
2254 0.01198 0.06403 0.00086
2255 0.01229 0.06568 0.00088
2256 0.01220 0.06522 0.00088
2257 0.01220 0.06519 0.00088
2258 0.01222 0.06533 0.00088
2259 0.01223 0.06537 0.00088
2260 0.01217 0.06507 0.00087
2261 0.01210 0.06468 0.00087
2262 0.01211 0.06473 0.00087
2263 0.01166 0.06236 0.00083
2264 0.01210 0.06469 0.00087
2265 0.01203 0.06432 0.00086
2266 0.01188 0.06354 0.00085
2267 0.01199 0.06414 0.00086
2268 0.01199 0.06414 0.00086
2269 0.01198 0.06406 0.00085
2270 0.01193 0.06381 0.00085
2271 0.01182 0.06323 0.00084
2272 0.01194 0.06386 0.00085
2273 0.01194 0.06387 0.00085
2274 0.01191 0.06371 0.00085
2275 0.01173 0.06276 0.00083
2276 0.01186 0.06344 0.00084
2277 0.01185 0.06342 0.00084
2278 0.01183 0.06331 0.00084
2279 0.01178 0.06303 0.00083
2280 0.01171 0.06268 0.00083
2281 0.01116 0.05970 0.00079
2282 0.01148 0.06143 0.00081
2283 0.01148 0.06144 0.00081
2284 0.01144 0.06123 0.00081
2285 0.01137 0.06087 0.00080
2286 0.01138 0.06093 0.00080
2287 0.01136 0.06081 0.00080
2288 0.01128 0.06037 0.00079
2289 0.01125 0.06020 0.00079
2290 0.01122 0.06005 0.00079
2291 0.01111 0.05948 0.00078
2292 0.01114 0.05962 0.00078
2293 0.01110 0.05943 0.00078
2294 0.01057 0.05659 0.00074
2295 0.01083 0.05801 0.00076
2296 0.01079 0.05776 0.00076
2297 0.01059 0.05671 0.00074
2298 0.01081 0.05790 0.00076
2299 0.01082 0.05794 0.00076
2300 0.01078 0.05773 0.00075
2301 0.01076 0.05762 0.00075
2302 0.01080 0.05783 0.00075
2303 0.01076 0.05762 0.00075
2304 0.01070 0.05733 0.00075
2305 0.01068 0.05723 0.00074
2306 0.01066 0.05712 0.00074
2307 0.01061 0.05686 0.00074
2308 0.01057 0.05663 0.00073
2309 0.01047 0.05612 0.00073
2310 0.01044 0.05592 0.00072
2311 0.01046 0.05603 0.00073
2312 0.01040 0.05572 0.00072
2313 0.01043 0.05589 0.00072
2314 0.01035 0.05548 0.00072
2315 0.01017 0.05449 0.00070
2316 0.01029 0.05518 0.00071
2317 0.01017 0.05450 0.00070
2318 0.01129 0.06053 0.00078
2319 0.01124 0.06026 0.00078
2320 0.01134 0.06080 0.00078
2321 0.01134 0.06081 0.00078
2322 0.01134 0.06081 0.00078
2323 0.01067 0.05724 0.00073
2324 0.01097 0.05885 0.00076
2325 0.01106 0.05930 0.00076
2326 0.01084 0.05814 0.00075
2327 0.01106 0.05931 0.00076
2328 0.01112 0.05967 0.00076
2329 0.01107 0.05940 0.00076
2330 0.01106 0.05932 0.00076
2331 0.01101 0.05905 0.00075
2332 0.01106 0.05932 0.00076
2333 0.01104 0.05924 0.00076
2334 0.01103 0.05915 0.00075
2335 0.01086 0.05826 0.00074
2336 0.01094 0.05871 0.00075
2337 0.01101 0.05907 0.00075
2338 0.01094 0.05872 0.00075
2339 0.01066 0.05720 0.00073
2340 0.01096 0.05881 0.00075
2341 0.01098 0.05890 0.00075
2342 0.01098 0.05891 0.00075
2343 0.01093 0.05864 0.00074
2344 0.01089 0.05847 0.00074
2345 0.01088 0.05838 0.00074
2346 0.01089 0.05847 0.00074
2347 0.01083 0.05812 0.00073
2348 0.01081 0.05803 0.00073
2349 0.01088 0.05839 0.00074
2350 0.01079 0.05795 0.00073
2351 0.01078 0.05786 0.00073
2352 0.01061 0.05697 0.00072
2353 0.01018 0.05464 0.00069
2354 0.01044 0.05608 0.00071
2355 0.01056 0.05671 0.00071
2356 0.01053 0.05653 0.00071
2357 0.01044 0.05609 0.00070
2358 0.01044 0.05609 0.00070
2359 0.01059 0.05690 0.00071
2360 0.01059 0.05690 0.00071
2361 0.01051 0.05646 0.00071
2362 0.01053 0.05655 0.00071
2363 0.01051 0.05646 0.00071
2364 0.01054 0.05665 0.00071
2365 0.01051 0.05647 0.00070
2366 0.01053 0.05656 0.00071
2367 0.01053 0.05657 0.00071
2368 0.01048 0.05630 0.00070
2369 0.01038 0.05576 0.00069
2370 0.01029 0.05532 0.00069
2371 0.01041 0.05595 0.00070
2372 0.01041 0.05595 0.00070
2373 0.01038 0.05578 0.00069
2374 0.00988 0.05309 0.00066
2375 0.01021 0.05489 0.00068
2376 0.01038 0.05579 0.00069
2377 0.01034 0.05561 0.00069
2378 0.01031 0.05543 0.00069
2379 0.01035 0.05561 0.00069
2380 0.01031 0.05544 0.00069
2381 0.01028 0.05526 0.00068
2382 0.01031 0.05544 0.00068
2383 0.00981 0.05276 0.00065
2384 0.00979 0.05267 0.00065
2385 0.00988 0.05312 0.00065
2386 0.00995 0.05348 0.00066
2387 0.00980 0.05268 0.00065
2388 0.01006 0.05411 0.00067
2389 0.01003 0.05394 0.00066
2390 0.01010 0.05430 0.00067
2391 0.01008 0.05421 0.00067
2392 0.01006 0.05413 0.00066
2393 0.00995 0.05350 0.00066
2394 0.01008 0.05422 0.00066
2395 0.00998 0.05369 0.00066
2396 0.00998 0.05369 0.00066
2397 0.01003 0.05396 0.00066
2398 0.00996 0.05360 0.00065
2399 0.00998 0.05370 0.00066
2400 0.00990 0.05325 0.00065
2401 0.00991 0.05334 0.00065
2402 0.00996 0.05361 0.00065
2403 0.00990 0.05326 0.00065
2404 0.00988 0.05317 0.00065
2405 0.00995 0.05353 0.00065
2406 0.00980 0.05273 0.00064
2407 0.00985 0.05300 0.00064
2408 0.00986 0.05309 0.00064
2409 0.00983 0.05292 0.00064
2410 0.00983 0.05292 0.00064
2411 0.00985 0.05301 0.00064
2412 0.00983 0.05292 0.00064
2413 0.00980 0.05275 0.00064
2414 0.00945 0.05086 0.00061
2415 0.00945 0.05086 0.00061
2416 0.00910 0.04898 0.00059
2417 0.00950 0.05114 0.00062
2418 0.00958 0.05159 0.00062
2419 0.00965 0.05195 0.00063
2420 0.00955 0.05142 0.00062
2421 0.00963 0.05187 0.00062
2422 0.00960 0.05169 0.00062
2423 0.00953 0.05133 0.00062
2424 0.00956 0.05152 0.00062
2425 0.00946 0.05098 0.00061
2426 0.00958 0.05161 0.00062
2427 0.00948 0.05107 0.00061
2428 0.00948 0.05108 0.00061
2429 0.00955 0.05144 0.00062
2430 0.00948 0.05108 0.00061
2431 0.00946 0.05099 0.00061
2432 0.00953 0.05136 0.00061
2433 0.00951 0.05127 0.00061
2434 0.00931 0.05019 0.00060
2435 0.00921 0.04966 0.00059
2436 0.00946 0.05101 0.00061
2437 0.00941 0.05074 0.00060
2438 0.00918 0.04948 0.00059
2439 0.00943 0.05083 0.00060
2440 0.00942 0.05075 0.00060
2441 0.00931 0.05021 0.00060
2442 0.00937 0.05048 0.00060
2443 0.00937 0.05048 0.00060
2444 0.00932 0.05022 0.00060
2445 0.00935 0.05040 0.00060
2446 0.00908 0.04896 0.00058
2447 0.00910 0.04905 0.00058
2448 0.00908 0.04897 0.00058
2449 0.00908 0.04897 0.00058
2450 0.00915 0.04933 0.00058
2451 0.00900 0.04852 0.00057
2452 0.00900 0.04853 0.00057
2453 0.00913 0.04925 0.00058
2454 0.00910 0.04907 0.00058
2455 0.00902 0.04862 0.00057
2456 0.00900 0.04854 0.00057
2457 0.00870 0.04692 0.00055
2458 0.00907 0.04890 0.00057
2459 0.00912 0.04917 0.00058
2460 0.00907 0.04890 0.00057
2461 0.00905 0.04882 0.00057
2462 0.00908 0.04900 0.00057
2463 0.00903 0.04873 0.00057
2464 0.00908 0.04900 0.00057
2465 0.00902 0.04865 0.00057
2466 0.00895 0.04829 0.00056
2467 0.00900 0.04856 0.00057
2468 0.00900 0.04856 0.00057
2469 0.00897 0.04838 0.00056
2470 0.00858 0.04631 0.00054
2471 0.00893 0.04821 0.00056
2472 0.00890 0.04803 0.00056
2473 0.00890 0.04803 0.00056
2474 0.00875 0.04722 0.00055
2475 0.00893 0.04822 0.00056
2476 0.00883 0.04768 0.00055
2477 0.00895 0.04831 0.00056
2478 0.00892 0.04814 0.00056
2479 0.00857 0.04624 0.00054
2480 0.00868 0.04688 0.00054
2481 0.00857 0.04625 0.00054
2482 0.00863 0.04661 0.00054
2483 0.00840 0.04535 0.00052
2484 0.00878 0.04743 0.00055
2485 0.00875 0.04725 0.00055
2486 0.00868 0.04689 0.00054
2487 0.00825 0.04455 0.00051
2488 0.00868 0.04689 0.00054
2489 0.00868 0.04690 0.00054
2490 0.00873 0.04717 0.00054
2491 0.00865 0.04672 0.00054
2492 0.00868 0.04690 0.00054
2493 0.00855 0.04618 0.00053
2494 0.00868 0.04691 0.00054
2495 0.00858 0.04637 0.00053
2496 0.00853 0.04610 0.00053
2497 0.00860 0.04646 0.00053
2498 0.00853 0.04610 0.00053
2499 0.00858 0.04638 0.00053
2500 0.00855 0.04620 0.00053
2501 0.00857 0.04629 0.00053
2502 0.00862 0.04656 0.00053
2503 0.00853 0.04612 0.00053
2504 0.00847 0.04576 0.00052
2505 0.00855 0.04621 0.00053
2506 0.00853 0.04612 0.00053
2507 0.00848 0.04585 0.00052
2508 0.00835 0.04513 0.00051
2509 0.00832 0.04495 0.00051
2510 0.00832 0.04496 0.00051
2511 0.00837 0.04523 0.00051
2512 0.00837 0.04523 0.00051
2513 0.00837 0.04523 0.00051
2514 0.00835 0.04514 0.00051
2515 0.00830 0.04488 0.00051
2516 0.00840 0.04542 0.00051
2517 0.00832 0.04497 0.00051
2518 0.00818 0.04425 0.00050
2519 0.00833 0.04506 0.00051
2520 0.00832 0.04498 0.00051
2521 0.00833 0.04507 0.00051
2522 0.00830 0.04489 0.00051
2523 0.00828 0.04480 0.00050
2524 0.00825 0.04462 0.00050
2525 0.00828 0.04481 0.00050
2526 0.00827 0.04472 0.00050
2527 0.00820 0.04436 0.00050
2528 0.00823 0.04454 0.00050
2529 0.00822 0.04445 0.00050
2530 0.00822 0.04445 0.00050
2531 0.00823 0.04455 0.00050
2532 0.00824 0.04455 0.00050
2533 0.00815 0.04410 0.00049
2534 0.00820 0.04437 0.00050
2535 0.00810 0.04383 0.00049
2536 0.00814 0.04401 0.00049
2537 0.00805 0.04356 0.00049
2538 0.00815 0.04411 0.00049
2539 0.00800 0.04330 0.00048
2540 0.00800 0.04330 0.00048
2541 0.00804 0.04348 0.00048
2542 0.00770 0.04168 0.00046
2543 0.00800 0.04330 0.00048
2544 0.00802 0.04340 0.00048
2545 0.00807 0.04367 0.00049
2546 0.00807 0.04367 0.00049
2547 0.00785 0.04250 0.00047
2548 0.00790 0.04277 0.00047
2549 0.00802 0.04341 0.00048
2550 0.00795 0.04305 0.00048
2551 0.00785 0.04251 0.00047
2552 0.00794 0.04296 0.00048
2553 0.00782 0.04233 0.00047
2554 0.00795 0.04305 0.00048
2555 0.00792 0.04287 0.00047
2556 0.00784 0.04242 0.00047
2557 0.00770 0.04170 0.00046
2558 0.00789 0.04270 0.00047
2559 0.00789 0.04270 0.00047
2560 0.00774 0.04189 0.00046
2561 0.00782 0.04234 0.00047
2562 0.00780 0.04225 0.00046
2563 0.00784 0.04244 0.00047
2564 0.00782 0.04235 0.00047
2565 0.00770 0.04172 0.00046
2566 0.00775 0.04199 0.00046
2567 0.00757 0.04100 0.00045
2568 0.00780 0.04227 0.00046
2569 0.00772 0.04181 0.00046
2570 0.00772 0.04182 0.00046
2571 0.00772 0.04182 0.00046
2572 0.00775 0.04200 0.00046
2573 0.00774 0.04191 0.00046
2574 0.00769 0.04164 0.00045
2575 0.00767 0.04155 0.00045
2576 0.00775 0.04201 0.00046
2577 0.00774 0.04192 0.00046
2578 0.00764 0.04138 0.00045
2579 0.00770 0.04174 0.00045
2580 0.00765 0.04147 0.00045
2581 0.00762 0.04129 0.00045
2582 0.00752 0.04075 0.00044
2583 0.00750 0.04066 0.00044
2584 0.00745 0.04039 0.00044
2585 0.00737 0.03994 0.00043
2586 0.00708 0.03840 0.00042
2587 0.00759 0.04112 0.00045
2588 0.00755 0.04094 0.00044
2589 0.00754 0.04085 0.00044
2590 0.00750 0.04067 0.00044
2591 0.00752 0.04077 0.00044
2592 0.00754 0.04086 0.00044
2593 0.00737 0.03995 0.00043
2594 0.00750 0.04068 0.00044
2595 0.00747 0.04050 0.00044
2596 0.00749 0.04059 0.00044
2597 0.00735 0.03987 0.00043
2598 0.00747 0.04051 0.00044
2599 0.00747 0.04051 0.00044
2600 0.00734 0.03978 0.00043
