Wavelength Global Direct Diffuse
1114 0.28208 0.31061 0.01308
1115 0.25276 0.27834 0.01171
1116 0.22122 0.24363 0.01023
1117 0.19233 0.21183 0.00888
1118 0.16296 0.17949 0.00751
1119 0.13549 0.14925 0.00624
1120 0.11720 0.12911 0.00539
1121 0.10406 0.11464 0.00478
1122 0.09831 0.10831 0.00451
1123 0.09789 0.10785 0.00448
1124 0.09802 0.10801 0.00448
1125 0.09958 0.10974 0.00454
1126 0.09924 0.10937 0.00452
1127 0.10403 0.11465 0.00473
1128 0.10861 0.11971 0.00494
1129 0.12462 0.13737 0.00565
1130 0.14464 0.15945 0.00655
1131 0.16163 0.17819 0.00731
1132 0.15055 0.16598 0.00680
1133 0.11761 0.12968 0.00531
1134 0.10332 0.11393 0.00465
1135 0.10171 0.11216 0.00458
1136 0.11077 0.12216 0.00498
1137 0.14360 0.15838 0.00644
1138 0.18199 0.20073 0.00815
1139 0.21513 0.23730 0.00962
1140 0.21965 0.24231 0.00981
1141 0.20758 0.22900 0.00926
1142 0.19804 0.21849 0.00882
1143 0.17646 0.19469 0.00785
1144 0.15946 0.17595 0.00708
1145 0.15096 0.16658 0.00669
1146 0.14971 0.16522 0.00663
1147 0.15450 0.17051 0.00683
1148 0.16331 0.18024 0.00721
1149 0.17595 0.19421 0.00776
1150 0.18602 0.20534 0.00819
1151 0.19186 0.21180 0.00844
1152 0.19637 0.21679 0.00862
1153 0.20202 0.22304 0.00886
1154 0.21174 0.23379 0.00927
1155 0.22489 0.24832 0.00983
1156 0.23693 0.26164 0.01034
1157 0.25965 0.28674 0.01132
1158 0.28260 0.31211 0.01230
1159 0.29813 0.32928 0.01296
1160 0.30870 0.34098 0.01340
1161 0.31354 0.34635 0.01359
1162 0.33502 0.37010 0.01451
1163 0.34651 0.38281 0.01498
1164 0.34726 0.38367 0.01499
1165 0.35882 0.39647 0.01547
1166 0.35197 0.38892 0.01515
1167 0.35833 0.39598 0.01541
1168 0.36242 0.40052 0.01556
1169 0.35164 0.38862 0.01508
1170 0.36308 0.40130 0.01555
1171 0.36519 0.40366 0.01562
1172 0.36388 0.40223 0.01554
1173 0.36289 0.40116 0.01547
1174 0.36467 0.40315 0.01553
1175 0.36240 0.40067 0.01541
1176 0.35465 0.39212 0.01506
1177 0.36771 0.40659 0.01559
1178 0.36039 0.39852 0.01526
1179 0.35577 0.39343 0.01505
1180 0.35581 0.39350 0.01503
1181 0.35070 0.38788 0.01479
1182 0.34879 0.38579 0.01469
1183 0.32754 0.36231 0.01378
1184 0.34320 0.37965 0.01441
1185 0.34854 0.38558 0.01462
1186 0.34667 0.38354 0.01452
1187 0.34739 0.38436 0.01453
1188 0.34617 0.38303 0.01446
1189 0.32802 0.36297 0.01368
1190 0.34777 0.38484 0.01449
1191 0.35997 0.39837 0.01498
1192 0.36343 0.40222 0.01510
1193 0.36552 0.40456 0.01517
1194 0.36469 0.40366 0.01511
1195 0.35941 0.39784 0.01487
1196 0.35649 0.39462 0.01473
1197 0.35393 0.39181 0.01461
1198 0.34087 0.37738 0.01405
1199 0.32718 0.36225 0.01347
1200 0.34779 0.38508 0.01429
1201 0.35091 0.38857 0.01440
1202 0.35299 0.39089 0.01447
1203 0.33906 0.37549 0.01388
1204 0.34818 0.38561 0.01423
1205 0.35988 0.39859 0.01469
1206 0.36059 0.39940 0.01470
1207 0.36583 0.40522 0.01490
1208 0.36088 0.39977 0.01467
1209 0.33696 0.37329 0.01368
1210 0.35822 0.39687 0.01453
1211 0.34514 0.38240 0.01398
1212 0.35567 0.39408 0.01439
1213 0.35686 0.39542 0.01441
1214 0.35714 0.39575 0.01441
1215 0.36152 0.40063 0.01456
1216 0.36333 0.40266 0.01462
1217 0.36621 0.40587 0.01471
1218 0.36933 0.40936 0.01482
1219 0.36931 0.40935 0.01480
1220 0.37345 0.41397 0.01495
1221 0.37335 0.41388 0.01492
1222 0.37146 0.41180 0.01483
1223 0.37063 0.41090 0.01477
1224 0.37393 0.41459 0.01489
1225 0.37280 0.41335 0.01482
1226 0.37505 0.41588 0.01489
1227 0.36395 0.40359 0.01443
1228 0.37680 0.41786 0.01492
1229 0.37766 0.41884 0.01494
1230 0.37784 0.41906 0.01492
1231 0.37944 0.42085 0.01497
1232 0.37591 0.41697 0.01481
1233 0.38031 0.42186 0.01496
1234 0.37968 0.42119 0.01492
1235 0.37829 0.41967 0.01484
1236 0.38192 0.42372 0.01497
1237 0.38207 0.42391 0.01495
1238 0.38281 0.42475 0.01496
1239 0.37918 0.42075 0.01480
1240 0.37794 0.41939 0.01474
1241 0.38150 0.42336 0.01486
1242 0.37991 0.42162 0.01477
1243 0.37572 0.41700 0.01459
1244 0.37234 0.41326 0.01444
1245 0.37894 0.42061 0.01468
1246 0.37555 0.41687 0.01453
1247 0.37388 0.41504 0.01445
1248 0.37720 0.41875 0.01456
1249 0.37637 0.41784 0.01451
1250 0.37502 0.41637 0.01443
1251 0.37329 0.41447 0.01435
1252 0.37232 0.41341 0.01429
1253 0.36879 0.40952 0.01414
1254 0.37029 0.41120 0.01418
1255 0.37012 0.41103 0.01416
1256 0.36911 0.40993 0.01410
1257 0.36565 0.40611 0.01395
1258 0.36800 0.40874 0.01402
1259 0.36529 0.40576 0.01390
1260 0.36577 0.40630 0.01390
1261 0.36623 0.40684 0.01390
1262 0.35935 0.39921 0.01362
1263 0.36408 0.40449 0.01378
1264 0.35888 0.39873 0.01357
1265 0.35947 0.39941 0.01357
1266 0.36271 0.40302 0.01368
1267 0.35599 0.39557 0.01341
1268 0.35322 0.39252 0.01329
1269 0.35682 0.39654 0.01341
1270 0.35713 0.39690 0.01340
1271 0.35767 0.39752 0.01340
1272 0.35501 0.39459 0.01329
1273 0.35403 0.39351 0.01324
1274 0.35140 0.39061 0.01312
1275 0.35273 0.39211 0.01315
1276 0.35217 0.39150 0.01312
1277 0.35122 0.39047 0.01306
1278 0.34876 0.38775 0.01296
1279 0.34497 0.38356 0.01280
1280 0.34314 0.38154 0.01272
1281 0.33253 0.36976 0.01231
1282 0.29513 0.32819 0.01091
1283 0.32366 0.35994 0.01195
1284 0.33696 0.37475 0.01243
1285 0.33719 0.37501 0.01242
1286 0.33480 0.37237 0.01231
1287 0.33435 0.37189 0.01228
1288 0.32936 0.36636 0.01208
1289 0.32967 0.36672 0.01208
1290 0.32050 0.35653 0.01173
1291 0.32441 0.36090 0.01186
1292 0.32462 0.36115 0.01185
1293 0.32405 0.36054 0.01182
1294 0.31613 0.35174 0.01151
1295 0.31587 0.35147 0.01149
1296 0.31338 0.34872 0.01139
1297 0.30814 0.34290 0.01118
1298 0.30338 0.33762 0.01100
1299 0.30439 0.33876 0.01102
1300 0.30113 0.33514 0.01089
1301 0.29821 0.33191 0.01077
1302 0.29168 0.32465 0.01052
1303 0.28712 0.31960 0.01034
1304 0.28474 0.31696 0.01024
1305 0.28276 0.31477 0.01016
1306 0.27912 0.31073 0.01002
1307 0.27490 0.30605 0.00985
1308 0.27179 0.30260 0.00973
1309 0.26901 0.29952 0.00962
1310 0.26337 0.29325 0.00941
1311 0.25712 0.28631 0.00917
1312 0.25071 0.27919 0.00893
1313 0.23733 0.26429 0.00845
1314 0.24291 0.27052 0.00863
1315 0.23285 0.25933 0.00827
1316 0.23478 0.26149 0.00832
1317 0.23324 0.25978 0.00826
1318 0.22386 0.24935 0.00792
1319 0.22121 0.24640 0.00782
1320 0.21477 0.23924 0.00758
1321 0.21048 0.23447 0.00742
1322 0.20911 0.23296 0.00736
1323 0.20991 0.23386 0.00738
1324 0.21030 0.23430 0.00739
1325 0.20549 0.22895 0.00721
1326 0.19379 0.21593 0.00679
1327 0.17621 0.19634 0.00617
1328 0.15936 0.17759 0.00557
1329 0.13847 0.15431 0.00483
1330 0.12954 0.14437 0.00452
1331 0.12346 0.13760 0.00430
1332 0.11821 0.13175 0.00411
1333 0.12217 0.13616 0.00424
1334 0.12545 0.13983 0.00435
1335 0.13155 0.14663 0.00456
1336 0.13718 0.15292 0.00475
1337 0.14423 0.16079 0.00499
1338 0.14922 0.16635 0.00515
1339 0.15227 0.16976 0.00525
1340 0.15471 0.17248 0.00533
1341 0.15792 0.17607 0.00543
1342 0.15387 0.17156 0.00529
1343 0.14296 0.15941 0.00491
1344 0.12488 0.13925 0.00428
1345 0.10350 0.11542 0.00355
1346 0.08089 0.09021 0.00277
1347 0.06324 0.07052 0.00216
1348 0.04685 0.05226 0.00160
1349 0.03373 0.03762 0.00115
1350 0.02263 0.02525 0.00077
1351 0.01473 0.01643 0.00050
1352 0.00956 0.01067 0.00032
1353 0.00615 0.00686 0.00021
1354 0.00406 0.00452 0.00014
1355 0.00257 0.00287 0.00009
1356 0.00154 0.00172 0.00005
1357 0.00081 0.00090 0.00003
1358 0.00041 0.00045 0.00001
1359 0.00020 0.00023 0.00001
1360 0.00011 0.00013 0.00000
1361 0.00008 0.00009 0.00000
1362 0.00006 0.00007 0.00000
1363 0.00006 0.00006 0.00000
1364 0.00006 0.00007 0.00000
1365 0.00007 0.00008 0.00000
1366 0.00008 0.00009 0.00000
1367 0.00008 0.00009 0.00000
1368 0.00009 0.00010 0.00000
1369 0.00011 0.00012 0.00000
1370 0.00016 0.00018 0.00001
1371 0.00027 0.00030 0.00001
1372 0.00054 0.00060 0.00002
1373 0.00114 0.00128 0.00004
1374 0.00237 0.00265 0.00008
1375 0.00376 0.00420 0.00012
1376 0.00415 0.00463 0.00014
1377 0.00317 0.00354 0.00010
1378 0.00173 0.00194 0.00006
1379 0.00082 0.00092 0.00003
1380 0.00039 0.00043 0.00001
1381 0.00023 0.00026 0.00001
1382 0.00017 0.00019 0.00001
1383 0.00015 0.00017 0.00001
1384 0.00018 0.00020 0.00001
1385 0.00027 0.00030 0.00001
1386 0.00053 0.00059 0.00002
1387 0.00111 0.00124 0.00004
1388 0.00206 0.00230 0.00007
1389 0.00325 0.00363 0.00011
1390 0.00391 0.00437 0.00013
1391 0.00384 0.00429 0.00012
1392 0.00316 0.00353 0.00010
1393 0.00258 0.00288 0.00008
1394 0.00227 0.00254 0.00007
1395 0.00214 0.00239 0.00007
1396 0.00213 0.00238 0.00007
1397 0.00223 0.00249 0.00007
1398 0.00256 0.00286 0.00008
1399 0.00317 0.00354 0.00010
1400 0.00375 0.00420 0.00012
1401 0.00419 0.00469 0.00013
1402 0.00446 0.00499 0.00014
1403 0.00463 0.00517 0.00015
1404 0.00486 0.00544 0.00016
1405 0.00529 0.00591 0.00017
1406 0.00582 0.00650 0.00019
1407 0.00637 0.00712 0.00020
1408 0.00723 0.00809 0.00023
1409 0.00857 0.00958 0.00027
1410 0.01033 0.01155 0.00033
1411 0.01289 0.01441 0.00041
1412 0.01517 0.01696 0.00048
1413 0.01834 0.02050 0.00058
1414 0.02110 0.02359 0.00067
1415 0.02252 0.02519 0.00071
1416 0.02350 0.02628 0.00074
1417 0.02477 0.02770 0.00078
1418 0.02637 0.02949 0.00083
1419 0.02799 0.03131 0.00088
1420 0.02960 0.03310 0.00093
1421 0.03151 0.03524 0.00099
1422 0.03213 0.03593 0.00101
1423 0.03312 0.03704 0.00104
1424 0.03471 0.03883 0.00109
1425 0.03678 0.04115 0.00115
1426 0.03623 0.04052 0.00113
1427 0.03782 0.04231 0.00118
1428 0.03948 0.04417 0.00123
1429 0.03925 0.04391 0.00122
1430 0.03927 0.04393 0.00122
1431 0.03981 0.04454 0.00124
1432 0.04049 0.04530 0.00126
1433 0.04026 0.04505 0.00125
1434 0.03904 0.04369 0.00121
1435 0.03945 0.04414 0.00122
1436 0.04045 0.04527 0.00125
1437 0.04228 0.04732 0.00130
1438 0.04404 0.04929 0.00136
1439 0.04690 0.05249 0.00144
1440 0.04516 0.05054 0.00139
1441 0.04868 0.05449 0.00150
1442 0.04865 0.05445 0.00149
1443 0.05010 0.05608 0.00154
1444 0.05140 0.05753 0.00157
1445 0.05192 0.05812 0.00159
1446 0.05288 0.05919 0.00162
1447 0.05252 0.05879 0.00160
1448 0.05295 0.05928 0.00161
1449 0.05367 0.06008 0.00163
1450 0.05490 0.06147 0.00167
1451 0.05683 0.06362 0.00173
1452 0.05907 0.06614 0.00179
1453 0.06421 0.07189 0.00195
1454 0.07033 0.07875 0.00213
1455 0.07676 0.08595 0.00232
1456 0.08422 0.09431 0.00255
1457 0.09108 0.10199 0.00275
1458 0.09517 0.10658 0.00287
1459 0.09581 0.10729 0.00289
1460 0.09179 0.10280 0.00276
1461 0.08813 0.09870 0.00265
1462 0.08290 0.09285 0.00249
1463 0.07709 0.08634 0.00231
1464 0.07223 0.08090 0.00216
1465 0.06839 0.07661 0.00205
1466 0.06173 0.06915 0.00185
1467 0.05865 0.06570 0.00175
1468 0.05423 0.06075 0.00162
1469 0.05366 0.06012 0.00160
1470 0.05409 0.06060 0.00161
1471 0.05537 0.06203 0.00165
1472 0.05915 0.06628 0.00176
1473 0.06408 0.07180 0.00190
1474 0.06805 0.07625 0.00202
1475 0.07680 0.08605 0.00227
1476 0.08188 0.09175 0.00242
1477 0.08501 0.09526 0.00251
1478 0.08474 0.09496 0.00250
1479 0.08555 0.09587 0.00252
1480 0.08581 0.09616 0.00253
1481 0.08453 0.09473 0.00249
1482 0.08601 0.09640 0.00253
1483 0.08552 0.09585 0.00251
1484 0.08917 0.09994 0.00262
1485 0.09489 0.10636 0.00278
1486 0.09792 0.10976 0.00287
1487 0.10284 0.11527 0.00301
1488 0.09530 0.10683 0.00278
1489 0.11590 0.12992 0.00338
1490 0.12450 0.13956 0.00363
1491 0.13535 0.15174 0.00394
1492 0.14108 0.15817 0.00410
1493 0.15161 0.16998 0.00441
1494 0.15713 0.17617 0.00456
1495 0.16083 0.18033 0.00466
1496 0.16061 0.18009 0.00465
1497 0.16921 0.18973 0.00490
1498 0.17585 0.19718 0.00508
1499 0.17766 0.19921 0.00513
1500 0.18436 0.20674 0.00532
1501 0.18746 0.21022 0.00540
1502 0.18838 0.21126 0.00542
1503 0.17069 0.19143 0.00491
1504 0.17895 0.20070 0.00514
1505 0.17927 0.20107 0.00515
1506 0.18271 0.20493 0.00524
1507 0.19358 0.21713 0.00555
1508 0.19313 0.21663 0.00553
1509 0.19693 0.22089 0.00563
1510 0.20310 0.22782 0.00580
1511 0.20588 0.23095 0.00587
1512 0.20394 0.22878 0.00581
1513 0.20453 0.22944 0.00582
1514 0.20276 0.22747 0.00577
1515 0.20839 0.23379 0.00592
1516 0.20764 0.23295 0.00589
1517 0.20780 0.23315 0.00589
1518 0.21335 0.23938 0.00604
1519 0.21237 0.23829 0.00601
1520 0.21586 0.24221 0.00610
1521 0.21330 0.23934 0.00602
1522 0.21359 0.23967 0.00602
1523 0.22051 0.24745 0.00621
1524 0.22017 0.24708 0.00620
1525 0.21635 0.24279 0.00608
1526 0.22321 0.25050 0.00627
1527 0.22137 0.24845 0.00621
1528 0.22354 0.25088 0.00627
1529 0.22359 0.25094 0.00626
1530 0.21037 0.23612 0.00589
1531 0.22582 0.25346 0.00631
1532 0.22538 0.25298 0.00629
1533 0.22567 0.25331 0.00629
1534 0.22338 0.25075 0.00622
1535 0.22423 0.25171 0.00624
1536 0.22818 0.25615 0.00634
1537 0.22872 0.25677 0.00635
1538 0.22262 0.24992 0.00618
1539 0.22790 0.25586 0.00632
1540 0.22001 0.24701 0.00609
1541 0.22439 0.25193 0.00621
1542 0.22632 0.25411 0.00625
1543 0.22574 0.25347 0.00623
1544 0.22844 0.25650 0.00630
1545 0.22866 0.25676 0.00630
1546 0.22805 0.25608 0.00628
1547 0.22577 0.25353 0.00621
1548 0.21935 0.24633 0.00603
1549 0.22533 0.25304 0.00618
1550 0.22381 0.25135 0.00614
1551 0.22310 0.25056 0.00611
1552 0.22652 0.25441 0.00620
1553 0.22577 0.25357 0.00617
1554 0.21754 0.24433 0.00594
1555 0.22094 0.24816 0.00603
1556 0.21687 0.24359 0.00591
1557 0.22357 0.25112 0.00609
1558 0.22192 0.24929 0.00604
1559 0.22189 0.24925 0.00603
1560 0.21848 0.24543 0.00593
1561 0.22335 0.25090 0.00606
1562 0.22323 0.25078 0.00605
1563 0.21982 0.24696 0.00595
1564 0.21644 0.24317 0.00585
1565 0.22057 0.24782 0.00596
1566 0.21563 0.24227 0.00582
1567 0.21736 0.24423 0.00586
1568 0.21499 0.24156 0.00579
1569 0.21761 0.24452 0.00585
1570 0.21360 0.24002 0.00574
1571 0.21958 0.24674 0.00589
1572 0.21971 0.24689 0.00589
1573 0.21649 0.24328 0.00580
1574 0.21573 0.24244 0.00577
1575 0.19995 0.22471 0.00535
1576 0.21497 0.24159 0.00574
1577 0.19413 0.21818 0.00518
1578 0.21243 0.23876 0.00566
1579 0.21238 0.23870 0.00566
1580 0.21564 0.24237 0.00574
1581 0.21473 0.24136 0.00571
1582 0.20882 0.23473 0.00555
1583 0.21041 0.23652 0.00558
1584 0.20785 0.23364 0.00551
1585 0.21277 0.23918 0.00563
1586 0.21020 0.23630 0.00556
1587 0.20761 0.23340 0.00549
1588 0.20419 0.22955 0.00539
1589 0.18663 0.20982 0.00492
1590 0.20058 0.22551 0.00529
1591 0.19627 0.22067 0.00517
1592 0.20607 0.23169 0.00542
1593 0.21091 0.23713 0.00554
1594 0.20917 0.23519 0.00549
1595 0.21080 0.23703 0.00553
1596 0.19760 0.22220 0.00518
1597 0.20596 0.23160 0.00539
1598 0.21107 0.23735 0.00552
1599 0.20464 0.23013 0.00535
1600 0.20903 0.23507 0.00545
1601 0.20099 0.22604 0.00524
1602 0.20622 0.23193 0.00537
1603 0.20478 0.23031 0.00533
1604 0.20745 0.23331 0.00539
1605 0.20421 0.22967 0.00530
1606 0.20341 0.22878 0.00528
1607 0.20424 0.22973 0.00529
1608 0.20672 0.23252 0.00535
1609 0.20584 0.23154 0.00532
1610 0.19245 0.21648 0.00497
1611 0.19822 0.22298 0.00512
1612 0.19900 0.22385 0.00513
1613 0.20311 0.22848 0.00523
1614 0.20060 0.22567 0.00516
1615 0.20395 0.22945 0.00525
1616 0.19067 0.21451 0.00490
1617 0.19571 0.22019 0.00502
1618 0.20245 0.22777 0.00519
1619 0.20170 0.22694 0.00517
1620 0.19596 0.22048 0.00502
1621 0.19356 0.21779 0.00495
1622 0.19783 0.22260 0.00505
1623 0.20210 0.22741 0.00516
1624 0.20386 0.22939 0.00520
1625 0.19810 0.22292 0.00505
1626 0.20070 0.22585 0.00511
1627 0.20056 0.22570 0.00510
1628 0.20207 0.22740 0.00513
1629 0.20192 0.22724 0.00512
1630 0.19598 0.22057 0.00497
1631 0.19918 0.22416 0.00504
1632 0.19905 0.22403 0.00504
1633 0.19644 0.22110 0.00497
1634 0.19220 0.21632 0.00485
1635 0.19710 0.22185 0.00497
1636 0.19621 0.22085 0.00495
1637 0.18786 0.21146 0.00473
1638 0.18618 0.20957 0.00468
1639 0.18447 0.20765 0.00464
1640 0.18606 0.20945 0.00467
1641 0.18512 0.20840 0.00464
1642 0.18415 0.20731 0.00462
1643 0.18897 0.21274 0.00473
1644 0.18550 0.20884 0.00464
1645 0.18616 0.20958 0.00465
1646 0.18847 0.21219 0.00471
1647 0.18994 0.21385 0.00474
1648 0.18893 0.21272 0.00471
1649 0.18462 0.20787 0.00460
1650 0.18857 0.21233 0.00469
1651 0.18433 0.20756 0.00458
1652 0.18751 0.21114 0.00466
1653 0.18577 0.20918 0.00461
1654 0.18735 0.21097 0.00464
1655 0.18401 0.20721 0.00456
1656 0.18723 0.21085 0.00463
1657 0.18553 0.20893 0.00459
1658 0.18633 0.20984 0.00460
1659 0.18306 0.20617 0.00452
1660 0.18556 0.20898 0.00457
1661 0.18643 0.20997 0.00459
1662 0.18488 0.20822 0.00455
1663 0.18415 0.20742 0.00453
1664 0.18344 0.20661 0.00450
1665 0.18191 0.20490 0.00446
1666 0.18122 0.20413 0.00444
1667 0.18218 0.20522 0.00446
1668 0.17985 0.20260 0.00440
1669 0.17993 0.20268 0.00440
1670 0.18326 0.20645 0.00448
1671 0.18244 0.20553 0.00445
1672 0.17332 0.19526 0.00422
1673 0.17822 0.20078 0.00434
1674 0.17901 0.20167 0.00436
1675 0.17734 0.19979 0.00431
1676 0.17487 0.19702 0.00425
1677 0.17572 0.19799 0.00426
1678 0.17659 0.19896 0.00428
1679 0.17417 0.19624 0.00422
1680 0.16846 0.18982 0.00408
1681 0.16274 0.18337 0.00393
1682 0.16690 0.18807 0.00403
1683 0.17098 0.19267 0.00413
1684 0.17416 0.19626 0.00420
1685 0.17481 0.19699 0.00421
1686 0.17205 0.19389 0.00414
1687 0.17342 0.19543 0.00417
1688 0.17315 0.19514 0.00416
1689 0.17046 0.19211 0.00409
1690 0.17106 0.19279 0.00410
1691 0.17248 0.19440 0.00413
1692 0.17308 0.19508 0.00414
1693 0.17207 0.19394 0.00411
1694 0.17190 0.19376 0.00411
1695 0.17176 0.19360 0.00410
1696 0.17086 0.19258 0.00407
1697 0.16917 0.19069 0.00403
1698 0.17072 0.19244 0.00406
1699 0.16898 0.19049 0.00402
1700 0.16719 0.18847 0.00397
1701 0.16696 0.18821 0.00396
1702 0.16589 0.18701 0.00393
1703 0.16237 0.18304 0.00385
1704 0.16534 0.18640 0.00391
1705 0.16592 0.18705 0.00392
1706 0.16411 0.18502 0.00388
1707 0.16387 0.18476 0.00387
1708 0.15883 0.17907 0.00375
1709 0.16182 0.18245 0.00381
1710 0.16324 0.18406 0.00384
1711 0.15035 0.16952 0.00354
1712 0.16153 0.18213 0.00380
1713 0.16235 0.18306 0.00381
1714 0.16238 0.18311 0.00381
1715 0.16233 0.18305 0.00380
1716 0.16126 0.18185 0.00378
1717 0.15931 0.17965 0.00373
1718 0.15801 0.17819 0.00369
1719 0.15896 0.17927 0.00371
1720 0.15521 0.17504 0.00362
1721 0.15315 0.17272 0.00357
1722 0.15590 0.17582 0.00363
1723 0.14850 0.16748 0.00346
1724 0.15047 0.16971 0.00350
1725 0.15178 0.17119 0.00353
1726 0.15233 0.17181 0.00353
1727 0.15132 0.17068 0.00351
1728 0.14800 0.16693 0.00343
1729 0.15090 0.17021 0.00349
1730 0.15077 0.17007 0.00349
1731 0.14877 0.16781 0.00344
1732 0.14746 0.16634 0.00340
1733 0.13768 0.15532 0.00318
1734 0.13937 0.15723 0.00321
1735 0.14100 0.15906 0.00325
1736 0.13348 0.15058 0.00307
1737 0.13138 0.14822 0.00302
1738 0.13754 0.15517 0.00316
1739 0.13845 0.15620 0.00318
1740 0.13933 0.15720 0.00319
1741 0.13580 0.15322 0.00311
1742 0.13896 0.15679 0.00318
1743 0.13709 0.15468 0.00313
1744 0.13895 0.15678 0.00317
1745 0.13434 0.15158 0.00307
1746 0.13561 0.15302 0.00309
1747 0.13179 0.14871 0.00300
1748 0.13670 0.15426 0.00311
1749 0.13505 0.15240 0.00307
1750 0.13483 0.15215 0.00306
1751 0.13238 0.14938 0.00300
1752 0.13364 0.15081 0.00303
1753 0.13422 0.15147 0.00304
1754 0.13412 0.15136 0.00304
1755 0.13244 0.14947 0.00300
1756 0.13354 0.15072 0.00302
1757 0.13299 0.15009 0.00300
1758 0.13087 0.14771 0.00295
1759 0.13008 0.14682 0.00293
1760 0.12884 0.14542 0.00290
1761 0.12625 0.14250 0.00284
1762 0.12235 0.13810 0.00275
1763 0.12344 0.13933 0.00277
1764 0.12179 0.13748 0.00273
1765 0.12277 0.13859 0.00275
1766 0.12115 0.13676 0.00271
1767 0.12023 0.13572 0.00269
1768 0.11729 0.13241 0.00262
1769 0.11734 0.13246 0.00262
1770 0.11401 0.12871 0.00255
1771 0.11306 0.12764 0.00252
1772 0.11199 0.12644 0.00250
1773 0.11022 0.12444 0.00245
1774 0.10806 0.12200 0.00240
1775 0.10476 0.11828 0.00233
1776 0.10211 0.11528 0.00227
1777 0.09889 0.11166 0.00219
1778 0.09634 0.10877 0.00214
1779 0.09493 0.10719 0.00210
1780 0.09384 0.10596 0.00208
1781 0.09299 0.10500 0.00206
1782 0.09055 0.10225 0.00200
1783 0.08980 0.10140 0.00198
1784 0.08919 0.10071 0.00197
1785 0.08788 0.09924 0.00194
1786 0.08738 0.09868 0.00192
1787 0.08691 0.09814 0.00191
1788 0.08444 0.09536 0.00186
1789 0.08180 0.09238 0.00180
1790 0.07873 0.08891 0.00173
1791 0.07631 0.08619 0.00167
1792 0.07242 0.08179 0.00159
1793 0.06873 0.07762 0.00150
1794 0.06410 0.07239 0.00140
1795 0.05999 0.06776 0.00131
1796 0.05510 0.06223 0.00120
1797 0.04988 0.05634 0.00109
1798 0.04603 0.05199 0.00100
1799 0.04273 0.04827 0.00093
1800 0.03941 0.04452 0.00086
1801 0.03596 0.04062 0.00078
1802 0.03330 0.03761 0.00072
1803 0.03111 0.03514 0.00067
1804 0.02945 0.03327 0.00064
1805 0.02732 0.03087 0.00059
1806 0.02491 0.02814 0.00054
1807 0.02278 0.02574 0.00049
1808 0.02096 0.02368 0.00045
1809 0.01938 0.02190 0.00042
1810 0.01766 0.01995 0.00038
1811 0.01581 0.01786 0.00034
1812 0.01406 0.01588 0.00030
1813 0.01254 0.01417 0.00027
1814 0.01101 0.01244 0.00024
1815 0.00955 0.01079 0.00021
1816 0.00832 0.00940 0.00018
1817 0.00719 0.00813 0.00015
1818 0.00619 0.00700 0.00013
1819 0.00603 0.00681 0.00013
1820 0.00559 0.00632 0.00012
1821 0.00495 0.00559 0.00011
1822 0.00426 0.00481 0.00009
1823 0.00357 0.00403 0.00008
1824 0.00299 0.00338 0.00006
1825 0.00234 0.00265 0.00005
1826 0.00178 0.00201 0.00004
1827 0.00134 0.00151 0.00003
1828 0.00100 0.00113 0.00002
1829 0.00067 0.00076 0.00001
1830 0.00047 0.00053 0.00001
1831 0.00030 0.00034 0.00001
1832 0.00019 0.00021 0.00000
1833 0.00012 0.00013 0.00000
1834 0.00008 0.00009 0.00000
1835 0.00006 0.00007 0.00000
1836 0.00005 0.00006 0.00000
1837 0.00004 0.00005 0.00000
1838 0.00004 0.00004 0.00000
1839 0.00004 0.00004 0.00000
1840 0.00004 0.00004 0.00000
1841 0.00004 0.00004 0.00000
1842 0.00004 0.00004 0.00000
1843 0.00004 0.00005 0.00000
1844 0.00005 0.00006 0.00000
1845 0.00006 0.00006 0.00000
1846 0.00006 0.00007 0.00000
1847 0.00006 0.00007 0.00000
1848 0.00007 0.00008 0.00000
1849 0.00007 0.00008 0.00000
1850 0.00006 0.00007 0.00000
1851 0.00006 0.00007 0.00000
1852 0.00006 0.00006 0.00000
1853 0.00005 0.00006 0.00000
1854 0.00006 0.00007 0.00000
1855 0.00006 0.00007 0.00000
1856 0.00007 0.00008 0.00000
1857 0.00009 0.00010 0.00000
1858 0.00011 0.00012 0.00000
1859 0.00013 0.00014 0.00000
1860 0.00015 0.00017 0.00000
1861 0.00018 0.00020 0.00000
1862 0.00020 0.00022 0.00000
1863 0.00018 0.00021 0.00000
1864 0.00016 0.00018 0.00000
1865 0.00011 0.00012 0.00000
1866 0.00007 0.00007 0.00000
1867 0.00004 0.00004 0.00000
1868 0.00002 0.00003 0.00000
1869 0.00002 0.00002 0.00000
1870 0.00001 0.00001 0.00000
1871 0.00001 0.00001 0.00000
1872 0.00001 0.00001 0.00000
1873 0.00001 0.00001 0.00000
1874 0.00001 0.00001 0.00000
1875 0.00001 0.00001 0.00000
1876 0.00001 0.00001 0.00000
1877 0.00002 0.00003 0.00000
1878 0.00004 0.00004 0.00000
1879 0.00008 0.00009 0.00000
1880 0.00015 0.00017 0.00000
1881 0.00029 0.00033 0.00001
1882 0.00048 0.00054 0.00001
1883 0.00072 0.00081 0.00001
1884 0.00089 0.00101 0.00002
1885 0.00105 0.00119 0.00002
1886 0.00106 0.00120 0.00002
1887 0.00115 0.00131 0.00002
1888 0.00112 0.00127 0.00002
1889 0.00108 0.00122 0.00002
